"ID","GENERO","REGION","EDAD_SEL","NIVEL_EDUCATIVO_AGRUPADO","CANT_MIEMBROS_HOGAR","CANT_DEMANDANTES_TOTAL","CANT_AYUDA_TOTAL","CONDICION_ACTIVIDAD_AGRUPADA","TIPO_HOGAR_NUCLEAR","TSS_GRANGRUPO_TRABAJOTOTAL","TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO","TSS_GRANGRUPO_TNR","TSS_GRANGRUPO_PERSONALES","TSS_GRUPO_TRABAJOOCUPACION","TSS_GRUPO_DOMESTICO","TSS_GRUPO_CUIDADO","TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS","TSS_GRUPO_VOLUNTARIAS","TSS_GRUPO_EDUCACION","TSS_GRUPO_CONVIVENCIA","TSS_GRUPO_USODEMEDIOS","TSS_GRUPO_CUIDADOPERSONAL","TSS_GRUPO_CPERSONALSINDORMIR","TSS_GRUPO_PREPARARCOMIDA"
155355,"Mujer","Noroeste",60,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",760,580,180,680,580,180,0,0,0,0,0,40,640,260,60
148355,"Mujer","Noroeste",34,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",760,610,150,680,610,150,0,0,0,0,0,0,680,260,120
152572,"Varón","Noroeste",41,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",695,650,45,745,650,45,0,0,0,0,0,180,565,115,45
137478,"Varón","Noroeste",74,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",200,0,200,1240,0,200,0,0,0,0,0,255,985,265,200
160532,"Mujer","Noroeste",49,"Secundario completo",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",770,375,395,670,0,145,250,0,0,0,0,0,670,130,65
151234,"Mujer","Noroeste",20,"Terciario o universitario incompleto y más",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",170,0,170,1270,0,170,0,0,0,280,150,0,840,240,0
137173,"Mujer","Noroeste",47,"Primario completo y secundario incompleto",6,2,2,"No ocupado (Desocupado o Inactivo)","Nuclear completo",250,0,250,1190,0,250,0,0,0,0,0,440,750,250,100
102378,"Varón","Noroeste",46,"Primario completo y secundario incompleto",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",530,530,0,910,530,0,0,0,0,0,0,100,810,160,0
118792,"Varón","Noroeste",69,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",0,0,0,1440,0,0,0,0,0,0,585,75,780,180,0
160217,"Mujer","Noroeste",78,"Primario completo y secundario incompleto",2,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,560,530,30,880,530,30,0,0,0,0,0,70,810,140,30
139882,"Mujer","Noroeste",29,"Secundario completo",5,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",435,405,30,1005,405,30,0,0,0,0,0,270,735,255,0
175129,"Varón","Noroeste",38,"Secundario completo",3,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",385,385,0,1055,385,0,0,0,0,0,0,290,765,135,0
129415,"Varón","Noroeste",31,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",265,245,20,1175,245,20,0,0,0,0,0,375,800,120,20
118015,"Varón","Noroeste",60,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",15,0,15,1425,0,15,0,0,0,0,0,369.998,1054.996,474.996,15
175659,"Mujer","Noroeste",80,"Secundario completo",5,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",0,0,0,1440,0,0,0,0,0,0,0,0,1440,0,0
196941,"Mujer","Noroeste",44,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",534.996,394.996,140,904.992,394.996,140,0,0,0,0,0,174.996,729.996,329.996,50
122550,"Varón","Noroeste",46,"Secundario completo",5,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",510,510,0,930,510,0,0,0,0,0,0,0,930,240,0
198307,"Varón","Noroeste",15,"Primario completo y secundario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,0,325,1115,305,0
142763,"Varón","Noroeste",32,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",30,0,30,1410,0,30,0,0,0,0,745,45,620,70,0
126256,"Varón","Noroeste",19,"Terciario o universitario incompleto y más",5,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,280,0,250,910,310,0
135793,"Mujer","Noroeste",49,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",560,360,200,880,360,200,0,0,0,0,0,140,740,290,70
114720,"Mujer","Noroeste",40,"Terciario o universitario incompleto y más",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",416.654,0,416.654,1023.308,0,0,416.654,0,0,0,404.988,59.994,558.326,78.326,0
138770,"Mujer","Noroeste",63,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",0,0,0,1440,0,0,0,0,0,0,400,340,700,160,0
112527,"Mujer","Noroeste",18,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,335,0,250,855,425,0
102014,"Mujer","Noroeste",75,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",160,0,160,1280,0,160,0,0,0,0,100,310,870,390,70
157419,"Mujer","Noroeste",72,"Secundario completo",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",0,0,0,1440,0,0,0,0,0,0,0,265,1175,465,0
131034,"Varón","Noroeste",24,"Secundario completo",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,325,350,765,165,0
152982,"Varón","Noroeste",81,"Terciario o universitario incompleto y más",2,1,1,"No ocupado (Desocupado o Inactivo)",NA,235,0,235,1205,0,235,0,0,0,0,0,725,480,210,150
170420,"Varón","Noroeste",21,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",210,180,30,1230,180,30,0,0,0,0,171.662,218.328,839.996,289.996,0
178598,"Mujer","Noroeste",47,"Primario completo y secundario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)",NA,90,0,90,1350,0,90,0,0,0,0,265,75,1010,160,50
103079,"Mujer","Noroeste",86,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",0,0,0,1440,0,0,0,0,0,0,0,460,980,320,0
142049,"Mujer","Noroeste",57,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",250,0,250,1190,0,250,0,0,0,0,435,100,655,175,70
123062,"Mujer","Noroeste",27,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",240,0,240,1200,0,240,0,0,0,10,129.996,394.996,664.996,214.996,0
133200,"Varón","Noroeste",46,"Primario completo y secundario incompleto",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",605,495,110,835,495,80,30,0,0,0,60,210,565,85,0
116335,"Varón","Noroeste",48,"Secundario completo",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",305,265,40,1135,265,40,0,0,0,0,121.664,421.664,591.664,231.664,0
166572,"Mujer","Noroeste",31,"Hasta primario incompleto",2,1,1,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",0,0,0,1440,0,0,0,0,0,0,320,420,700,190,0
190281,"Varón","Noroeste",38,"Secundario completo",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",605,605,0,835,605,0,0,0,0,0,23.331,38.331,773.331,173.331,0
165382,"Varón","Noroeste",22,"Primario completo y secundario incompleto",8,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,30,208.333,1201.666,241.666,0
106511,"Varón","Noroeste",52,"Primario completo y secundario incompleto",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",420,420,0,1020,420,0,0,0,0,0,19.998,224.994,774.996,144.996,0
113131,"Mujer","Noroeste",29,"Secundario completo",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",709.994,134.997,574.997,729.997,134.997,300,274.997,0,0,0,0,154.997,575,95,60
126066,"Mujer","Noroeste",58,"Primario completo y secundario incompleto",6,2,1,"No ocupado (Desocupado o Inactivo)","Nuclear completo",70,0,70,1370,0,70,0,0,0,0,20,785,565,205,0
157814,"Mujer","Noroeste",35,"Secundario completo",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",400,130,270,1040,130,270,0,0,0,0,0,260,780,230,60
174838,"Mujer","Noroeste",40,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",550,445,105,890,445,25,80,0,0,0,0,40,850,320,25
149417,"Varón","Noroeste",16,"Primario completo y secundario incompleto",5,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,495,0,5,940,420,0
145172,"Varón","Noroeste",17,"Primario completo y secundario incompleto",5,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",280,280,0,1160,0,0,0,0,0,0,280,245,635,125,0
159644,"Varón","Noroeste",18,"Primario completo y secundario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,350,170,130,790,210,0
188297,"Varón","Noroeste",47,"Primario completo y secundario incompleto",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",710,640,70,730,640,0,70,0,0,0,0,60,670,240,0
112372,"Varón","Noroeste",39,"Hasta primario incompleto",5,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",570,570,0,870,570,0,0,0,0,0,0,120,750,300,0
176986,"Varón","Noroeste",40,"Secundario completo",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",695,695,0,745,695,0,0,0,0,0,100,130,515,115,0
193512,"Varón","Noroeste",40,"Primario completo y secundario incompleto",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",505,270,235,935,270,235,0,0,0,0,90,43.332,801.666,321.666,0
147335,"Varón","Noroeste",37,"Primario completo y secundario incompleto",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",710,710,0,730,710,0,0,0,0,0,0,80,650,190,0
143453,"Mujer","Noroeste",37,"Primario completo y secundario incompleto",8,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",885,0,885,555,0,190,0,695,695,0,0,35,520,40,30
141291,"Mujer","Noroeste",50,"Terciario o universitario incompleto y más",5,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",845,685,160,595,685,160,0,0,0,0,0,75,520,140,35
129117,"Mujer","Noroeste",60,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",420,0,420,1020,0,370,50,0,0,0,0,385,635,155,90
167430,"Varón","Noroeste",37,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,175,55,1210,330,0
160985,"Varón","Noroeste",36,"Primario completo y secundario incompleto",5,3,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",440,180,260,1000,0,70,190,0,0,0,285,135,580,180,70
102399,"Mujer","Noroeste",30,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",258.33,258.33,0,1181.66,258.33,0,0,0,0,0,90,316.662,774.998,214.998,0
177089,"Varón","Noroeste",26,"Secundario completo",5,3,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",675,545,130,765,545,0,130,0,0,0,0,120,645,135,0
198364,"Varón","Noroeste",40,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",775,715,60,665,715,0,60,0,0,0,0,75,590,130,0
108654,"Varón","Noroeste",15,"Primario completo y secundario incompleto",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,415,0,170,855,105,0
132909,"Varón","Noroeste",22,"Primario completo y secundario incompleto",6,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",555,495,60,885,495,30,30,0,0,0,140,95,650,210,0
179986,"Mujer","Noroeste",34,"Secundario completo",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",670,280,390,770,280,115,275,0,0,0,0,75,695,295,85
156037,"Mujer","Noroeste",78,"Hasta primario incompleto",3,1,1,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,90,60,1290,680,0
140449,"Varón","Noroeste",25,"Terciario o universitario incompleto y más",4,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,510,90,0,840,280,0
101382,"Varón","Noroeste",36,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",674.997,674.997,0,764.994,674.997,0,0,0,0,0,0,74.994,690,270,0
124275,"Varón","Noroeste",16,"Primario completo y secundario incompleto",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",515,100,415,925,100,415,0,0,0,0,79.992,184.992,659.992,169.992,0
136641,"Varón","Noroeste",14,"Primario completo y secundario incompleto",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",110,110,0,1330,110,0,0,0,0,0,299.993,194.993,834.993,194.993,0
197349,"Mujer","Noroeste",48,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",484.998,0,484.998,954.998,0,229.998,255,0,0,0,184.997,86.663,683.331,123.331,66.666
157508,"Mujer","Noroeste",21,"Secundario completo",6,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",471.665,315,156.665,968.332,315,143.332,13.333,0,0,0,124.992,116.658,726.658,156.658,0
183174,"Varón","Noroeste",17,"Secundario completo",5,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,0,459.993,233.324,746.662,86.662,0
154012,"Mujer","Noroeste",45,"Primario completo y secundario incompleto",5,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",595,305,290,845,305,290,0,0,0,0,153.324,158.323,533.325,153.325,130
167183,"Varón","Noroeste",22,"Secundario completo",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",593.332,543.332,50,846.664,543.332,50,0,0,0,50,13.332,289.997,493.33,143.33,0
154980,"Varón","Noroeste",48,"Primario completo y secundario incompleto",5,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",406.666,406.666,0,1033.332,406.666,0,0,0,0,0,0,394.997,638.331,258.331,0
180689,"Mujer","Noroeste",15,"Primario completo y secundario incompleto",5,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",376.664,60,316.664,1063.332,0,316.664,0,0,0,0,111.666,271.663,679.998,209.998,30
185642,"Varón","Patagonia",30,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",710,690,20,730,690,20,0,0,0,190,150,0,390,30,0
155911,"Varón","Patagonia",21,"Secundario completo",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",290,0,290,1150,0,290,0,0,0,0,0,340,810,260,30
195275,"Varón","Patagonia",51,"Terciario o universitario incompleto y más",5,3,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",600,450,150,840,450,70,80,0,0,0,0,70,770,250,0
143759,"Mujer","Patagonia",65,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",380,0,380,1060,0,380,0,0,0,0,0,380,680,230,100
104802,"Varón","Patagonia",37,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",340,0,340,1100,0,220,120,0,0,120,40,210,730,310,100
151505,"Mujer","Patagonia",56,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",570,470,100,870,470,100,0,0,0,0,150,0,720,270,30
171912,"Varón","Patagonia",34,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",320,0,320,1120,0,320,0,0,0,0,150,250,720,150,60
193146,"Mujer","Patagonia",77,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",230,0,230,1210,0,230,0,0,0,0,120,310,780,300,190
111905,"Mujer","Patagonia",73,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",220,0,220,1220,0,220,0,0,0,0,0,150,1070,500,140
114178,"Mujer","Patagonia",40,"Terciario o universitario incompleto y más",3,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",23.331,0,23.331,1416.662,0,23.331,0,0,0,0,243.331,443.331,730,160,23.331
